2025-04-10 17:29:45,136 - INFO - 未找到检查点，开始新训练
2025-04-10 20:32:32,531 - INFO - Epoch 040 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9265 | Time: 263.9s
2025-04-10 20:37:45,633 - INFO - Epoch 041 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9269 | Time: 313.1s
2025-04-10 20:42:09,511 - INFO - Epoch 042 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9269 | Time: 263.9s
2025-04-10 20:46:34,193 - INFO - Epoch 043 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9269 | Time: 264.7s
2025-04-10 20:50:59,250 - INFO - Epoch 044 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9269 | Time: 265.1s
2025-04-10 20:55:23,905 - INFO - Epoch 045 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9269 | Time: 264.7s
2025-04-10 21:00:37,019 - INFO - Epoch 046 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9261 | Time: 313.1s
2025-04-10 21:05:01,101 - INFO - Epoch 047 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9261 | Time: 264.1s
2025-04-10 21:09:26,040 - INFO - Epoch 048 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9261 | Time: 264.9s
2025-04-10 21:13:50,494 - INFO - Epoch 049 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9261 | Time: 264.5s
2025-04-10 21:18:14,300 - INFO - Epoch 050 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9261 | Time: 263.8s
2025-04-10 21:23:27,312 - INFO - Epoch 051 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9264 | Time: 313.0s
2025-04-10 21:27:51,291 - INFO - Epoch 052 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9264 | Time: 264.0s
2025-04-10 21:32:15,127 - INFO - Epoch 053 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9264 | Time: 263.8s
2025-04-10 21:36:39,784 - INFO - Epoch 054 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9264 | Time: 264.7s
2025-04-10 21:41:03,660 - INFO - Epoch 055 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9264 | Time: 263.9s
2025-04-10 21:46:16,015 - INFO - Epoch 056 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9268 | Time: 312.4s
2025-04-10 21:50:40,273 - INFO - Epoch 057 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9268 | Time: 264.3s
2025-04-10 21:55:03,588 - INFO - Epoch 058 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9268 | Time: 263.3s
2025-04-10 21:59:27,693 - INFO - Epoch 059 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9268 | Time: 264.1s
2025-04-10 22:03:51,634 - INFO - Epoch 060 | Loss: 0.0003 | LR: 1.00e-04 | F1: 0.9268 | Time: 263.9s
2025-04-10 22:09:04,374 - INFO - Epoch 061 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9265 | Time: 312.7s
2025-04-10 22:13:27,842 - INFO - Epoch 062 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9265 | Time: 263.5s
2025-04-10 22:17:53,456 - INFO - Epoch 063 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9265 | Time: 265.6s
2025-04-10 22:22:18,768 - INFO - Epoch 064 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9265 | Time: 265.3s
2025-04-10 22:26:42,999 - INFO - Epoch 065 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9265 | Time: 264.2s
2025-04-10 22:31:55,187 - INFO - Epoch 066 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9265 | Time: 312.2s
2025-04-10 22:36:19,659 - INFO - Epoch 067 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9265 | Time: 264.5s
2025-04-10 22:40:43,768 - INFO - Epoch 068 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9265 | Time: 264.1s
2025-04-10 22:45:08,258 - INFO - Epoch 069 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9265 | Time: 264.5s
2025-04-10 22:49:33,151 - INFO - Epoch 070 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9265 | Time: 264.9s
2025-04-10 22:54:45,506 - INFO - Epoch 071 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9264 | Time: 312.4s
2025-04-10 22:59:10,597 - INFO - Epoch 072 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9264 | Time: 265.1s
2025-04-10 23:03:35,643 - INFO - Epoch 073 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9264 | Time: 265.0s
2025-04-10 23:08:00,356 - INFO - Epoch 074 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9264 | Time: 264.7s
2025-04-10 23:12:24,671 - INFO - Epoch 075 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9264 | Time: 264.3s
2025-04-10 23:17:36,927 - INFO - Epoch 076 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9264 | Time: 312.3s
2025-04-10 23:22:01,972 - INFO - Epoch 077 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9264 | Time: 265.0s
2025-04-10 23:26:26,172 - INFO - Epoch 078 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9264 | Time: 264.2s
2025-04-10 23:30:50,550 - INFO - Epoch 079 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9264 | Time: 264.4s
2025-04-10 23:35:15,004 - INFO - Epoch 080 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9264 | Time: 264.5s
2025-04-10 23:40:27,550 - INFO - Epoch 081 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9265 | Time: 312.5s
2025-04-10 23:44:51,777 - INFO - Epoch 082 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9265 | Time: 264.2s
2025-04-10 23:49:16,193 - INFO - Epoch 083 | Loss: 0.0003 | LR: 1.00e-05 | F1: 0.9265 | Time: 264.4s
